MR,Source,Followup,Result,BLEU_Score,,,
2,"Getting vaccinated helps those at a higher risk of falling seriously ill have an increased immunity, such as people who are severely immunocompromised, pregnant (including their unborn baby), adults aged above 65 years, and Aboriginal and Torres Strait Islander people.","Getting vaccinated helps those at a higher risk of falling seriously ill have an increased immunity. It protects people who are severely immunocompromised, pregnant (including their unborn baby), adults aged above 65 years, and Aboriginal and Torres Strait Islander people.","Getting vaccinated can help boost immunity in people who are at high risk of getting seriously ill. Protects severely immunocompromised, pregnant women (including unborn babies), adults over 65, Aboriginal and Torres Strait Islander residents.",0.493072607,,,
2,mRNA vaccines (Pfizer and Moderna) are safe and effective for children.,-,-,,,,
2,Three doses of the vaccine have proven to provide stronger and longer-lasting protection.,-,-,,,,
2,Getting vaccinated is a safer and more dependable way to build immunity to COVID-19 than getting sick with COVID-19.,-,-,,,,
2,"If you had COVID-19, you should still get vaccinated to receive maximum protection.",You had COVID-19. You should still get vaccinated to receive maximum protection.,I got COVID-19. You still need to be vaccinated to get maximum protection.,0.615384615,,,
2,Children aged between 6 months and under 5 years who are at an increased risk of severe illness from COVID-19 are recommended a paediatric formulation of the Moderna vaccine.,-,-,,,,
2,"Eligible children can receive 2 doses, 8 weeks apart if they have a severely compromised immune system.",Eligible children can receive 2 doses. The doses are 8 weeks apart if they have a severely compromised immune system.,"Target children may receive 2 doses. If the immune system is severely compromised, it is given every 8 weeks.",0.349531914,,,
2,"Eligible children can receive 2 doses, 8 weeks apart if they have a severely compromised immune system, a disability that requires frequent assistance with activities of daily living, such as severe cerebral palsy or Down syndrome, and
complex or multiple health conditions which increase the risk of severe COVID-19.","Eligible children can receive 2 doses, 8 weeks apart if they have a severely compromised immune system. 
Eligible children can receive 2 doses, 8 weeks apart if they have a disability that requires frequent assistance with activities of daily living, such as severe cerebral palsy or Down syndrome.
Eligible children can receive 2 doses, 8 weeks apart if they have complex or multiple health conditions which increase the risk of severe COVID-19.","“Eligible children may receive two doses 8 weeks apart if their immune system is severely compromised.
Children with disabilities that require frequent assistance with activities of daily living, such as severe cerebral palsy or Down syndrome, may receive two doses 8 weeks apart.
Eligible children may receive two doses 8 weeks apart if they have multiple or multiple medical conditions that increase the risk of severe COVID-19.""",0.595639674,,,
2,Some children with severe immunocompromise will require 3 primary doses.,-,-,,,,
2,ATAGI is currently not recommending COVID-19 vaccination for children in this age group who are not at increased risk.,-,-,,,,
2,Bookings can be made via the vaccine clinic finder for participating GPs state-wide or via the Coronavirus Hotline 1800 675 398 for specialist vaccination clinics in metropolitan Melbourne.,-,-,,,,
2,Speak with your child's doctor or call the Coronavirus Hotline on 1800 675 398 for more information.,-,-,,,,
2,"The recommended schedule for vaccination in this age group is 2 doses, 8 weeks apart.",The recommended schedule for vaccination in this age group is 2 doses. The doses are 8 weeks apart.,The recommended vaccination schedule for this age group is two doses. The dosing interval is 8 weeks.,0.665557513,,,
2,The dose interval can be shortened to a minimum of 3 weeks (for children who receive a Pfizer vaccine) or 4 weeks (for children who receive a Moderna vaccine) in special circumstances.,-,-,,,,
2,A third primary dose is recommended for children in this age group who are severely immunocompromised.,-,-,,,,
2,It is recommended they receive this dose from 8 weeks after their second dose.,-,-,,,,
2,"Unless immunocompromised, this age group is not eligible for a third dose.",The age group is immunocompromised. This age group is not eligible for a third dose.,The age group is immunocompromised. This age group is not eligible for a third dose.,1,,,
2,Children aged 5 can get the Pfizer vaccine.,-,-,,,,
2,Children aged 6 to 11 can get the Pfizer or Moderna vaccine.,-,-,,,,
2,"They will receive a smaller dose of the vaccine, specifically for their age group.",They will receive a smaller dose of the vaccine. The smaller dose of vaccine is specifically given for their age group.,They will receive less vaccine. Smaller doses of the vaccine are given specifically for that age group.,0.557885903,,,
2,"For some in this age group, this may be the fourth dose if they had a three-dose primary course.",-,-,,,,
